id,name,format,likeCount,viewCount,commentCount,publicUrl,publicId,quantity,boardType,finish,isFoil,isAlter,isProxy,useCmcOverride,useManaCostOverride,useColorIdentityOverride,excludedFromColor,info.id,info.uniqueCardId,info.scryfall_id,info.set,info.set_name,info.name,info.cn,info.layout,info.cmc,info.type,info.type_line,info.oracle_text,info.mana_cost,info.colors,info.color_indicator,info.color_identity,info.legalities,info.frame,info.reserved,info.digital,info.foil,info.nonfoil,info.etched,info.glossy,info.rarity,info.border_color,info.colorshifted,info.lang,info.latest,info.has_multiple_editions,info.has_arena_legal,info.prices,info.card_faces,info.artist,info.promo_types,info.cardHoarderUrl,info.cardMarketUrl,info.tcgPlayerUrl,info.isArenaLegal,info.released_at,info.edhrec_rank,info.cardmarket_id,info.tcgplayer_id,info.reprint,info.set_type,info.acorn,info.image_seq,info.content_warning,info.isPauperCommander,info.isCovered,info.allRaritiesMask,info.isToken,info.defaultFinish,description,power,toughness,visibility,areCommentsEnabled,isShared,authorsCanEdit,createdByUser,authors,requestedAuthors,main,mainboardCount,mainboard,uniqueCardId,scryfall_id,set,set_name,cn,layout,cmc,type,type_line,oracle_text,mana_cost,colors,color_indicator,color_identity,legalities,frame,reserved,digital,foil,nonfoil,etched,glossy,rarity,border_color,colorshifted,flavor_text,lang,latest,has_multiple_editions,has_arena_legal,prices,card_faces,artist,promo_types,cardHoarderUrl,cardKingdomUrl,cardMarketUrl,tcgPlayerUrl,isArenaLegal,released_at,edhrec_rank,multiverse_ids,mtgo_id,tcgplayer_id,cardmarket_id,coolStuffIncFoilUrl,cardkingdom_foil_id,cardKingdomFoilUrl,cardkingdom_id,reprint,set_type,coolStuffIncUrl,acorn,image_seq,cardTraderUrl,cardTraderFoilUrl,cardTraderEtchedUrl,content_warning,starcitygames_sku,starcitygames_url,starcitygames_foil_sku,starcitygames_foil_url,starcitygames_etched_sku,starcitygames_etched_url,arena_id,loyalty,meld_part,meld_result,cardkingdom_etched_id,cardKingdomEtchedUrl,frame_effects,isToken,defaultFinish,isPauperCommander,isCovered,manapool_url,allRaritiesMask,isTemporary,flavor_name,info.flavor_text,info.coolStuffIncUrl,info.power,info.toughness,info.frame_effects,info.coolStuffIncFoilUrl,Deck Section,info.arena_id,info.starcitygames_sku,info.starcitygames_url,info.starcitygames_foil_sku,info.starcitygames_foil_url,info.manapool_url,info.starcitygames_etched_sku,info.starcitygames_etched_url,info.cardKingdomUrl,info.multiverse_ids,info.mtgo_id,info.cardkingdom_id
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,dobar,k71D9,8119d329-6ee5-433c-bd81-8579bb061162,soc,Secrets of Strixhaven Commander,Fabled Passage,130,normal,0.0,8,Land,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. Then if you control four or more lands, untap that land.",,[],[],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Marina Ortega Lorente,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Fabled+Passage&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Fabled+Passage&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DFabled%2BPassage%26view%3Dgrid,False,2026-04-24,60.0,,,True,commander,False,290861176,False,False,True,12,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The first sight most students see are the Torches of Enlightenment, welcoming them to the beginning of their great adventure.",,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,oWmwZ,E0b32,b6ab0855-782a-498c-a885-b3ab3d1bb362,soc,Secrets of Strixhaven Commander,Tyvar's Stand,291,normal,1.0,5,Instant,"Target creature you control gets +X/+X and gains hexproof and indestructible until end of turn. (A creature with hexproof and indestructible can't be the target of spells or abilities your opponents control. Damage and effects that say ""destroy"" don't destroy it.)",{X}{G},['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,uncommon,black,False,en,True,True,True,"{'usd': 1.0, 'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'}",[],Kieran Yanner,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Tyvar%27s+Stand&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Tyvar%27s+Stand&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687589%3Fpage%3D1,False,2026-04-24,801.0,,687589.0,True,commander,False,290861549,False,False,True,2,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""When they write songs about this battle, I will make sure your name is forgotten, devil.""",,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,0vZVm,L4O0G,445bd162-b523-45f4-83d0-ffc702fc1fac,soc,Secrets of Strixhaven Commander,Vineglimmer Snarl,420,normal,0.0,8,Land,"As this land enters, you may reveal a Forest or Island card from your hand. If you don't, this land enters tapped.
{T}: Add {G} or {U}.",,[],[],"['G', 'U']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Sam Burley,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Vineglimmer+Snarl&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Vineglimmer+Snarl&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687574%3Fpage%3D1,False,2026-04-24,549.0,,687574.0,True,commander,False,290861561,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A verdant paradox of primal logic.,,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,40ZMZ,Y2RvV,7db2934a-43a0-46ad-8380-ff6703f8fd6d,soc,Secrets of Strixhaven Commander,Exotic Orchard,369,normal,0.0,8,Land,{T}: Add one mana of any color that a land an opponent controls could produce.,,[],[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Ron Spears,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Exotic+Orchard&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Exotic+Orchard&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DExotic%2BOrchard%26view%3Dgrid,False,2026-04-24,9.0,,,True,commander,False,290861170,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""When you can't find your way home, find home where you can.""
—Rho, veteran hero",,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,XJ65D,L4GaG,cc387ccf-f746-4855-81e5-64f5a5e0fdda,soc,Secrets of Strixhaven Commander,Hangarback Walker,348,normal,0.0,3,Artifact Creature — Construct,"This creature enters with X +1/+1 counters on it.
When this creature dies, create a 1/1 colorless Thopter artifact creature token with flying for each +1/+1 counter on this creature.
{1}, {T}: Put a +1/+1 counter on this creature.",{X}{X},[],[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Daarken,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Hangarback+Walker&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Hangarback+Walker&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687604%3Fpage%3D1,False,2026-04-24,1618.0,,687604.0,True,commander,False,290861226,False,False,True,20,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,KWnyz,karKO,29515c55-3b48-4c1d-a10b-b27fd1eb7a93,soc,Secrets of Strixhaven Commander,Primordial Hydra,284,normal,2.0,3,Creature — Hydra,"This creature enters with X +1/+1 counters on it.
At the beginning of your upkeep, double the number of +1/+1 counters on this creature.
This creature has trample as long as it has ten or more +1/+1 counters on it.",{X}{G}{G},['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,mythic,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Aleksi Briclot,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Primordial+Hydra&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Primordial+Hydra&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687566%3Fpage%3D1,False,2026-04-24,2896.0,,687566.0,True,commander,False,290861366,False,False,True,8,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,n4P6v,YMDyN,aa5931c8-e453-4bfd-98b2-0baf5c55f1cb,soc,Secrets of Strixhaven Commander,Unbound Flourishing,126,normal,3.0,7,Enchantment,"Whenever you cast a permanent spell with a mana cost that contains {X}, double the value of X.
Whenever you cast an instant or sorcery spell or activate an ability, if that spell's mana cost or that ability's activation cost contains {X}, copy that spell or ability. You may choose new targets for the copy.",{2}{G},['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,mythic,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Madeline Boni,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Unbound+Flourishing&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Unbound+Flourishing&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687465%3Fpage%3D1,False,2026-04-24,3309.0,,687465.0,True,commander,False,290861541,False,False,True,8,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['enchantment'],,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,dobjr,kOj9X,9a4c5629-fadd-42b9-850f-9f8586a2ca50,sos,Secrets of Strixhaven,Terramorphic Expanse,265,normal,0.0,8,Land,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,[],[],[],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",2015,False,False,True,True,False,False,common,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Leon Tukker,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Terramorphic+Expanse&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products?idProduct=881768&referrer=moxfield&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687436%3Fpage%3D1,True,2026-04-24,28.0,881768.0,687436.0,True,expansion,False,291098672,False,False,True,5,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Some say this snarl—the most turbulent, changeable location in all of Arcavios—is the birthplace of the five elder dragons. There are also whispers it's where they are destined to die.",,,,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,PJ7n8,Yedz2,064595cb-089e-4cf2-afe3-223235ce3f92,soc,Secrets of Strixhaven Commander,Benevolent Hydra,124,normal,2.0,3,Creature — Hydra,"This creature enters with X +1/+1 counters on it.
If one or more +1/+1 counters would be put on another creature you control, that many plus one +1/+1 counters are put on it instead.
{T}, Remove a +1/+1 counter from this creature: Put a +1/+1 counter on another target creature you control.",{X}{G}{G},['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Vincent Christiaens,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Benevolent+Hydra&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Benevolent+Hydra&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687451%3Fpage%3D1,False,2026-04-24,3585.0,,687451.0,True,commander,False,290861024,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,oWmvZ,YxoaQ,3431a77c-2027-406b-9230-5d0f8837af62,soc,Secrets of Strixhaven Commander,Lifeblood Hydra,274,normal,3.0,3,Creature — Hydra,"Trample
This creature enters with X +1/+1 counters on it.
When this creature dies, you gain life and draw cards equal to its power.",{X}{G}{G}{G},['G'],[],['G'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,False,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Alex Horley-Orlandelli,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Lifeblood+Hydra&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Lifeblood+Hydra&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F687529%3Fpage%3D1,False,2026-04-24,3542.0,,687529.0,True,commander,False,290861273,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pharika has written her secrets on its bones so that only the worthy may discover them.,,0,0,,,,,,,,,,,,,,,
n04Kmx,Quandrix Unlimited (Secrets of Strixhaven Commander Precon Decklist),commanderPrecons,59.0,26802.0,2.0,https://moxfield.com/decks/gGtJmNlez06i3p6Kved35g,gGtJmNlez06i3p6Kved35g,1.0,mainboard,nonFoil,False,False,False,True,True,True,False,j4Aep,E6e6Z,c13adc8c-03bb-4088-98af-0c06d83369aa,soc,Secrets of Strixhaven Commander,Hinterland Harbor,381,normal,0.0,8,Land,"This land enters tapped unless you control a Forest or an Island.
{T}: Add {G} or {U}.",,[],[],"['G', 'U']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}",2015,False,False,True,True,False,False,rare,black,False,en,True,True,True,{'lastUpdatedAtUtc': '2026-04-03T10:41:26.703Z'},[],Daniel Ljunggren,[],https://www.cardhoarder.com/cards?affiliate_id=moxfield&data%5Bsearch%5D=Hinterland+Harbor&ref=card-profile&utm_campaign=affiliate&utm_medium=card&utm_source=moxfield,https://www.cardmarket.com/en/Magic/Products/Search?referrer=moxfield&searchString=Hinterland+Harbor&utm_campaign=card_prices&utm_medium=text&utm_source=moxfield,https://partner.tcgplayer.com/c/4949650/1830156/21018?subId1=api&u=https%3A%2F%2Fwww.tcgplayer.com%2Fsearch%2Fmagic%2Fproduct%3FproductLineName%3Dmagic%26q%3DHinterland%2BHarbor%26view%3Dgrid,False,2026-04-24,107.0,,,True,commander,False,290861235,False,False,True,4,False,nonFoil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Our ancestors brought down a Phyrexian portal ship, then built our town on its hull. We're pretty proud of that.""
—Alene of Riverspan",,,,,,,,,,,,,,,,,,
